trade_date,close,turnover_rate,pe,pb,ps,dv_ratio,total_mv
20210608,24.53,0.2938,16.4556,1.5727,3.1003,0.8887,47602717.34
20210609,24.65,0.2339,16.5361,1.5804,3.1155,0.8844,47835588.36
20210610,24.2,0.2732,16.2342,1.5516,3.0586,0.9008,46962322.04
20210611,23.37,0.4301,15.6774,1.4984,2.9537,0.9328,45351630.83
20210615,23.22,0.3404,15.5768,1.4888,2.9347,0.9388,45060542.06
20210616,23.26,0.1949,15.6036,1.4913,2.9398,0.9372,45138165.73
20210617,23.1,0.2336,15.4963,1.4811,2.9196,0.9437,44827671.04
20210618,22.65,0.3577,15.1944,1.4522,2.8627,0.9625,43954404.72
20210621,22.16,0.3701,14.8657,1.4208,2.8008,0.9838,43003514.73
20210622,22.97,0.3905,15.4091,1.4727,2.9031,0.9491,44575394.1
20210623,23.14,0.2308,15.5231,1.4836,2.9246,0.9421,44905294.71
20210624,23.08,0.2011,15.4829,1.4798,2.917,0.9445,44788859.2
20210625,23.36,0.2886,15.6707,1.4977,2.9524,0.9332,45332224.91
20210628,22.78,0.3227,15.2816,1.4605,2.8791,0.957,44206681.66
20210629,22.34,0.5409,14.9865,1.4323,2.8235,0.9758,43352821.25
20210630,22.62,0.2079,15.1743,1.4503,2.8589,0.9637,43896186.96
20210701,23.2,0.3426,15.5634,1.4875,2.9322,0.9397,45021730.22
20210702,21.81,0.5517,14.6309,1.3984,2.7565,0.9995,42324307.59
20210705,22.06,0.4428,14.7986,1.4144,2.7881,0.9882,42809455.54
20210706,22.78,0.4081,15.2816,1.4605,2.8791,0.957,44206681.66
20210707,22.55,0.2417,15.1273,1.4458,2.8501,0.9667,43760345.54
20210708,21.51,0.7508,14.4297,1.3791,2.7186,1.0135,41742130.04
20210709,21.27,0.3929,14.2687,1.3637,2.6883,1.0249,41276388.01
20210712,21.16,0.4524,14.1949,1.3567,2.6744,1.0302,41062922.91
20210713,21.12,0.3389,14.168,1.3541,2.6693,1.0322,40985299.23
20210714,20.76,0.437,13.9265,1.331,2.6238,1.0501,40286686.18
20210715,21.62,0.4926,14.5035,1.3862,2.7325,1.0083,41955595.14
20210716,21.34,0.2953,14.3156,1.3682,2.6971,1.0216,41412229.43
20210719,21.21,0.2691,14.2284,1.3599,2.6807,1.0278,41159952.5
20210720,20.6,0.4143,13.8192,1.3208,2.6036,1.0583,39976191.49
20210721,20.45,0.3881,13.7186,1.3112,2.5846,1.066,39685102.71
20210722,20.38,0.4476,13.6716,1.3219,2.5758,1.0697,39549261.29
20210723,20.1,0.3748,13.4838,1.3038,2.5404,1.0846,39005895.58
20210726,18.8,0.7479,12.6117,1.2194,2.3761,1.1596,36483126.21
20210727,17.76,0.6996,11.914,1.152,2.2447,1.2275,34464910.72
20210728,17.75,0.5478,11.9073,1.1513,2.2434,1.2282,34445504.8
20210729,17.96,0.4495,12.0482,1.165,2.2699,1.2138,34853029.08
20210730,17.69,0.4896,11.8671,1.1474,2.2358,1.2323,34329069.29
20210802,18.01,0.5977,12.0817,1.1682,2.2763,1.2104,34950058.67
20210803,17.89,0.4622,12.0012,1.1604,2.2611,1.2186,34717187.66
20210804,17.81,0.376,11.9476,1.1552,2.251,1.224,34561940.31
20210805,17.68,0.3203,11.8604,1.1468,2.2345,1.233,34309663.37
20210806,17.86,0.2924,11.9811,1.1585,2.2573,1.2206,34658969.9
20210809,19.06,0.9032,12.7861,1.2363,2.409,1.1438,36987680.09
20210810,19.73,0.6709,13.2356,1.2798,2.4936,1.1049,38287876.6
20210811,19.81,0.5402,13.2892,1.2849,2.5038,1.1005,38443123.95
20210812,19.89,0.3434,13.3429,1.2901,2.5139,1.096,38598371.3
20210813,19.89,0.2901,13.3429,1.2901,2.5139,1.096,38598371.3
20210816,19.95,0.3231,13.3832,1.294,2.5214,1.0927,38714806.81
20210817,19.67,0.2453,13.1953,1.2759,2.4861,1.1083,38171441.1
20210818,20.62,0.6868,13.8326,1.3375,2.6061,1.0572,40015003.32
20210819,20.34,0.3349,13.6448,1.3193,2.5707,1.0718,39471637.61
20210820,19.42,0.832,13.0276,1.2266,2.4545,1.1226,37686293.14
20210823,19.3,0.6142,12.9471,1.219,2.4393,1.1295,37453422.12
20210824,19.36,0.4478,12.9874,1.2228,2.4469,1.126,37569857.63
20210825,19.16,0.3597,12.8532,1.2102,2.4216,1.1378,37181739.27
20210826,18.46,0.4904,12.3836,1.1659,2.3331,1.1809,35823324.99
20210827,18.39,0.3756,12.3367,1.1615,2.3243,1.1854,35687483.57
20210830,17.72,0.6453,11.8872,1.1192,2.2396,1.2302,34387287.05
20210831,17.8,0.6054,11.9409,1.1243,2.2497,1.2247,34542534.39
20210901,17.88,1.1939,11.9945,1.1293,2.2598,1.2192,34697781.74
20210902,18.4,1.2484,12.3434,1.1621,2.3255,1.1848,35706889.48
20210903,18.04,0.7188,12.1019,1.1394,2.28,1.2084,35008276.43
20210906,18.45,0.7808,12.3769,1.1653,2.3319,1.1816,35803919.08
20210907,19.24,0.836,12.9069,1.2152,2.4317,1.1331,37336986.61
20210908,19.23,0.5288,12.9002,1.2146,2.4304,1.1336,37317580.69
20210909,19,0.3811,12.7459,1.2,2.4014,1.1474,36871244.58
20210910,20.57,1.1929,13.7991,1.2992,2.5998,1.0598,39917973.73
20210913,20.21,0.6685,13.5576,1.2765,2.5543,1.0787,39219360.68
20210914,19.37,0.5968,12.9941,1.2234,2.4481,1.1255,37589263.55
20210915,19.52,0.4337,13.0947,1.2329,2.4671,1.1168,37880352.32
20210916,19.08,0.6065,12.7995,1.2051,2.4115,1.1426,37026491.92
20210917,18.53,0.5797,12.4306,1.1704,2.342,1.1765,35959166.42
20210922,17.98,0.7592,12.0616,1.1356,2.2725,1.2125,34891840.92
20210923,17.68,0.711,11.8604,1.1167,2.2345,1.233,34309663.37
20210924,17.35,0.6522,11.639,1.0958,2.1928,1.2565,33669268.07
20210927,17.57,0.5878,11.7866,1.1097,2.2206,1.2408,34096198.27
20210928,17.97,0.6664,12.0549,1.135,2.2712,1.2131,34872435
20210929,18.15,0.6339,12.1757,1.1464,2.2939,1.2011,35221741.53
20210930,17.93,0.41,12.0281,1.1325,2.2661,1.2158,34794811.33
20211008,18.64,0.5973,12.5044,1.1773,2.3559,1.1695,36172631.52
20211011,19.4,0.75,13.0142,1.2253,2.4519,1.1237,37647481.3
20211012,19.35,0.5314,12.9807,1.2222,2.4456,1.1266,37550451.71
20211013,19.58,0.4163,13.135,1.2367,2.4747,1.1134,37996787.83
20211014,19.21,0.4344,12.8867,1.2133,2.4279,1.1348,37278768.86
20211015,19.66,0.512,13.1886,1.2417,2.4848,1.1089,38152035.18
20211018,19.29,0.376,12.9404,1.2184,2.438,1.1301,37434016.2
20211019,19.57,0.3517,13.1282,1.236,2.4734,1.1139,37977381.91
20211020,19.24,0.3416,12.9069,1.2152,2.4317,1.1331,37336986.61
20211021,20,0.8357,13.4167,1.217,2.5278,1.09,38811836.4
20211022,20.04,0.5849,13.4435,1.2194,2.5328,1.0878,38889460.07
20211025,20.12,0.3766,13.4972,1.2243,2.5429,1.0835,39044707.41
20211026,20.05,0.3364,13.4502,1.22,2.5341,1.0873,38908865.99
20211027,19.92,0.3543,13.363,1.2121,2.5177,1.0944,38656589.05
20211028,19.72,0.319,13.2289,1.2,2.4924,1.1055,38268470.69
20211029,19.5,0.2782,13.0813,1.1866,2.4646,1.1179,37841540.49
20211101,19.39,0.4336,13.0075,1.1799,2.4507,1.1243,37628075.39
20211102,18.18,1.0294,12.1958,1.1063,2.2977,1.1991,35279959.28
20211103,18.03,0.5746,12.0952,1.0971,2.2788,1.2091,34988870.51
20211104,17.87,0.5068,11.9878,1.0874,2.2586,1.2199,34678375.82
20211105,17.64,0.5648,11.8335,1.0734,2.2295,1.2358,34232039.7
20211108,17.42,0.7095,11.6859,1.06,2.2017,1.2514,33805109.5
20211109,17.53,0.6393,11.7597,1.0667,2.2156,1.2436,34018574.6
20211110,17.4,0.6291,11.6725,1.0588,2.1992,1.2529,33766297.66
20211111,18.35,1.0743,12.3098,1.1166,2.3192,1.188,35609859.89
20211112,18.27,0.4934,12.2562,1.1117,2.3091,1.1932,35454612.55
20211115,18.43,0.3376,12.3635,1.1215,2.3293,1.1829,35765107.24
20211116,18.22,0.3098,12.2226,1.1087,2.3028,1.1965,35357582.96
20211117,18.11,0.3425,12.1488,1.102,2.2889,1.2038,35144117.86
20211118,17.8,0.4122,11.9409,1.0831,2.2497,1.2247,34542534.39
20211119,18.15,0.4052,12.1757,1.1044,2.2939,1.2011,35221741.53
20211122,18.12,0.3806,12.1555,1.1026,2.2902,1.2031,35163523.77
20211123,17.88,0.6369,11.9945,1.088,2.2598,1.2192,34697781.74
20211124,17.87,0.382,11.9878,1.0874,2.2586,1.2199,34678375.82
20211125,17.68,0.311,11.8604,1.0758,2.2345,1.233,34309663.37
20211126,17.58,0.3579,11.7933,1.0697,2.2219,1.24,34115604.19
20211129,17.51,0.2641,11.7463,1.0655,2.2131,1.245,33979762.76
20211130,17.44,0.378,11.6994,1.0612,2.2042,1.25,33843921.34
20211201,17.64,0.3643,11.8335,1.0734,2.2295,1.2358,34232039.7
20211202,17.59,0.5126,11.8,1.0704,2.2232,1.2393,34135010.11
20211203,17.65,0.3646,11.8402,1.074,2.2308,1.2351,34251445.62
20211206,18.1,1.1057,12.1421,1.1014,2.2876,1.2044,35124711.94
20211207,18.46,0.833,12.3836,1.1233,2.3331,1.1809,35823324.99
20211208,18.47,0.5051,12.3903,1.1239,2.3344,1.1803,35842730.91
20211209,18.7,0.7502,12.5446,1.1379,2.3635,1.1658,36289067.03
20211210,18.38,0.5098,12.3299,1.1184,2.323,1.1861,35668077.65
20211213,18.27,0.6774,12.2562,1.1117,2.3091,1.1932,35454612.55
20211214,17.58,0.9983,11.7933,1.0697,2.2219,1.24,34115604.19
20211215,17.55,0.6671,11.7732,1.0679,2.2181,1.2422,34057386.44
20211216,17.72,0.4223,11.8872,1.0783,2.2396,1.2302,34387287.05
20211217,17.57,0.3104,11.7866,1.0691,2.2206,1.2408,34096198.27
20211220,17.52,0.3846,11.753,1.0661,2.2143,1.2443,33999168.68
20211221,17.59,0.4606,11.8,1.0704,2.2232,1.2393,34135010.11
20211222,17.39,0.5034,11.6658,1.0582,2.1979,1.2536,33746891.75
20211223,17.32,0.546,11.6189,1.0539,2.189,1.2587,33611050.32
20211224,17.31,0.2516,11.6122,1.0533,2.1878,1.2594,33591644.4
20211227,17.22,0.3768,11.5518,1.0478,2.1764,1.266,33416991.14
20211228,17.17,0.5806,11.5182,1.0448,2.1701,1.2697,33319961.55
20211229,16.75,0.7572,11.2365,1.0192,2.117,1.3015,32504912.98
20211230,16.82,0.4105,11.2834,1.0235,2.1259,1.2961,32640754.41
20211231,16.48,0.9022,11.0554,1.0028,2.0829,1.3228,31980953.19
20220104,16.66,0.6025,11.1761,1.0138,2.1056,1.0804,32330259.72
20220105,17.15,1.011,11.5048,1.0436,2.1676,1.0496,33281149.71
20220106,17.12,0.5709,11.4847,1.0418,2.1638,1.0514,33222931.96
20220107,17.2,0.5806,11.5384,1.0466,2.1739,1.0465,33378179.3
20220110,17.19,0.4688,11.5317,1.046,2.1726,1.0471,33358773.38
20220111,17.41,0.8152,11.6792,1.0594,2.2004,1.0339,33785703.58
20220112,17,0.7741,11.4042,1.0345,2.1486,1.0588,32990060.94
20220113,16.98,0.4686,11.3908,1.0332,2.1461,1.0601,32951249.1
20220114,16.33,1.0837,10.9547,0.9736,2.0639,1.1023,31689864.42
20220117,16.22,0.5894,10.8809,0.967,2.05,1.1097,31476399.32
20220118,16.52,0.5941,11.0822,0.9849,2.0879,1.0896,32058576.86
20220119,16.5,0.5093,11.0688,0.9837,2.0854,1.0909,32019765.03
20220120,17.33,1.562,11.6256,1.0332,2.1903,1.0387,33630456.24
20220121,17.35,0.7635,11.639,1.0344,2.1928,1.0375,33669268.07
20220124,17.2,0.4508,11.5384,1.0254,2.1739,1.0465,33378179.3
20220125,16.85,0.5634,11.3036,1.0046,2.1296,1.0682,32698972.16
20220126,16.65,0.5076,11.1694,0.9926,2.1044,1.0811,32310853.8
20220127,16.3,0.528,10.9346,0.9718,2.0601,1.1043,31631646.66
20220128,15.83,0.8634,10.6193,0.9438,2.0007,1.1371,30719568.51
20220207,16.39,0.7809,10.995,0.9771,2.0715,1.0982,31806299.93
20220208,16.83,0.9042,11.2902,1.0034,2.1271,1.0695,32660160.33
20220209,16.86,0.5417,11.3103,1.0052,2.1309,1.0676,32718378.08
20220210,16.99,0.4043,11.3975,1.0129,2.1473,1.0594,32970655.02
20220211,17.1,0.5556,11.4713,1.0195,2.1612,1.0526,33184120.12
20220214,16.58,0.5929,11.1224,0.9885,2.0955,1.0856,32175012.37
20220215,16.28,0.6226,10.9212,0.9706,2.0576,1.1057,31592834.83
20220216,16.41,0.4032,11.0084,0.9783,2.074,1.0969,31845111.76
20220217,16.42,0.4094,11.0151,0.9789,2.0753,1.0962,31864517.68
20220218,16.77,0.4135,11.2499,0.9998,2.1195,1.0733,32543724.82
20220221,16.51,0.4128,11.0755,0.9843,2.0867,1.0902,32039170.94
20220222,16.23,0.4612,10.8877,0.9676,2.0513,1.1091,31495805.24
20220223,16.19,0.4569,10.8608,0.9652,2.0462,1.1118,31418181.56
20220224,15.91,0.6823,10.673,0.9485,2.0108,1.1314,30874815.85
20220225,15.9,0.3743,10.6663,0.9479,2.0096,1.1321,30855409.93
20220228,15.75,0.3731,10.5657,0.939,1.9906,1.1429,30564321.16
20220301,15.92,0.4818,10.6797,0.9491,2.0121,1.1307,30894221.77
20220302,15.68,0.392,10.5187,0.9348,1.9818,1.148,30428479.73
20220303,15.71,0.298,10.5388,0.9366,1.9856,1.1458,30486697.49
20220304,15.33,0.5106,10.2839,0.9139,1.9375,1.1742,29749272.6
20220307,14.72,0.5736,9.8747,0.8776,1.8604,1.2228,28565511.59
20220308,14.31,0.5169,9.5997,0.8531,1.8086,1.2579,27769868.94
20220309,13.84,0.928,9.2844,0.8251,1.7492,1.3006,26857790.79
20220310,14.57,1.159,7.7814,0.8686,1.6693,1.2354,28274422.81
20220311,14.9,0.7697,7.9576,0.8883,1.7071,1.2081,28914818.12
20220314,14.49,0.5763,7.7387,0.8639,1.6601,1.2422,28119175.47
20220315,13.68,0.918,7.3061,0.8156,1.5673,1.3158,26547296.09
20220316,14.31,0.7894,7.6425,0.8531,1.6395,1.2579,27769868.94
20220317,14.45,0.8915,7.7173,0.8615,1.6555,1.2457,28041551.8
20220318,14.7,0.7878,7.8508,0.8764,1.6842,1.2245,28526699.75
20220321,14.59,0.623,7.7921,0.8698,1.6716,1.2337,28313234.65
20220322,15.18,0.8393,8.1072,0.905,1.7391,1.1858,29458183.82
20220323,15,0.5411,8.011,0.8943,1.7185,1.2,29108877.3
20220324,15.2,0.5165,8.1178,0.9062,1.7414,1.1842,29496995.66
20220325,14.98,0.3828,8.0003,0.8931,1.7162,1.2016,29070065.46
20220328,14.85,0.3747,7.9309,0.8853,1.7013,1.2121,28817788.52
20220329,14.68,0.3173,7.8401,0.8752,1.6819,1.2262,28487887.91
20220330,15.21,0.6373,8.1232,0.9068,1.7426,1.1834,29516401.58
20220331,15.38,0.5997,8.214,0.9169,1.7621,1.1704,29846302.19
20220401,15.75,0.7652,8.4116,0.939,1.8045,1.1429,30564321.16
20220406,16.39,1.2824,8.7534,0.9771,1.8778,1.0982,31806299.93
20220407,16.28,0.8549,8.6946,0.9706,1.8652,1.1057,31592834.83
20220408,16.4,0.5497,8.7587,0.9777,1.8789,1.0976,31825705.84
20220411,16.05,0.7301,8.5718,0.9569,1.8388,1.1215,31146498.71
20220412,15.92,0.5355,8.5024,0.9491,1.8239,1.1307,30894221.77
20220413,15.8,0.459,8.4383,0.942,1.8102,1.1392,30661350.75
20220414,16.04,0.479,8.5665,0.9563,1.8377,1.1222,31127092.79
20220415,16.42,0.6347,8.7694,0.9789,1.8812,1.0962,31864517.68
20220418,15.9,0.5601,8.4917,0.9479,1.8216,1.1321,30855409.93
20220419,15.81,0.4235,8.4436,0.9426,1.8113,1.1385,30680756.67
20220420,15.85,0.3693,8.465,0.9449,1.8159,1.1356,30758380.34
20220421,15.81,0.3658,8.4436,0.9426,1.8113,1.1385,30680756.67
20220422,16.06,0.4747,8.5771,0.9575,1.84,1.1208,31165904.63
20220425,14.85,0.8577,7.9309,0.8853,1.7013,1.2121,28817788.52
20220426,14.73,0.5092,7.8668,0.8782,1.6876,1.222,28584917.51
20220427,15.65,0.768,8.3582,0.9033,1.793,1.1502,30370261.98
20220428,15.65,0.4699,8.3582,0.9033,1.793,1.1502,30370261.98
20220429,15.32,0.8477,8.1819,0.8842,1.7552,1.1749,29729866.68
20220505,15.32,0.4072,8.1819,0.8842,1.7552,1.1749,29729866.68
20220506,14.96,0.429,7.9897,0.8634,1.7139,1.2032,29031253.62
20220509,14.55,0.4218,7.7707,0.8398,1.667,1.2371,28235610.98
20220510,14.59,0.5113,7.7921,0.8421,1.6716,1.2337,28313234.65
20220511,14.63,0.4373,7.8134,0.8444,1.6761,1.2303,28390858.32
20220512,14.38,0.353,7.6799,0.83,1.6475,1.2517,27905710.37
20220513,14.61,0.3485,7.8027,0.8432,1.6738,1.232,28352046.49
20220516,14.41,0.3443,7.6959,0.8317,1.6509,1.2491,27963928.12
20220517,14.71,0.48,7.8561,0.849,1.6853,1.2237,28546105.67
20220518,14.75,0.4012,7.8775,0.8513,1.6899,1.2203,28623729.34
20220519,14.62,0.3045,7.8081,0.8438,1.675,1.2312,28371452.41
20220520,15.02,0.4888,8.0217,0.8669,1.7208,1.1984,29147689.13
20220523,14.83,0.3338,7.9202,0.8559,1.699,1.2138,28778976.69
20220524,14.4,0.4811,7.6906,0.8311,1.6498,1.25,27944522.21
20220525,14.39,0.3109,7.6852,0.8305,1.6486,1.2509,27925116.29
20220526,14.19,0.5211,7.5784,0.819,1.6257,1.2685,27536997.92
20220527,14.18,0.3726,7.5731,0.8184,1.6246,1.2694,27517592
20220530,14.08,0.4622,7.5197,0.8126,1.6131,1.2784,27323532.82
20220531,14.16,0.4838,7.5624,0.8173,1.6223,1.2712,27478780.17
20220601,14.08,0.4356,7.5197,0.8126,1.6131,1.2784,27323532.82
20220602,13.95,0.5046,7.4503,0.8051,1.5982,1.2903,27071255.89
20220606,14.17,0.8816,7.5678,0.8178,1.6234,1.2703,27498186.09
20220607,14.16,0.6777,7.5624,0.8173,1.6223,1.2712,27478780.17
20220608,14.16,0.5903,7.5624,0.8173,1.6223,1.2712,27478780.17
20220609,14.35,0.8415,7.6639,0.8282,1.6441,1.2544,27847492.61
20220610,14.32,0.6936,7.6479,0.8265,1.6406,1.257,27789274.86
20220613,13.91,0.7976,7.4289,0.8028,1.5936,1.294,26993632.21
20220614,14.12,0.5934,7.541,0.815,1.6177,1.2748,27401156.5
20220615,14.74,1.7591,7.8722,0.8507,1.6887,1.2212,28604323.42
20220616,14.44,0.6867,7.712,0.8334,1.6544,1.2465,28022145.88
20220617,14.45,0.543,7.7173,0.834,1.6555,1.2457,28041551.8
20220620,14.34,0.5319,7.6585,0.8276,1.6429,1.2552,27828086.7
20220621,14.37,0.6811,7.6746,0.8294,1.6463,1.2526,27886304.45
20220622,14.08,0.5442,7.5197,0.8126,1.6131,1.2784,27323532.82
20220623,14.2,0.4154,7.5838,0.8196,1.6269,1.2676,27556403.84
20220624,14.23,0.4463,7.5998,0.8213,1.6303,1.2649,27614621.6
20220627,14.49,0.7716,7.7387,0.8363,1.6601,1.2422,28119175.47
20220628,14.63,0.5798,7.8134,0.8444,1.6761,1.2303,28390858.32
20220629,14.64,0.6527,7.8188,0.845,1.6773,1.2295,28410264.24
20220630,14.98,0.7981,8.0003,0.8646,1.7162,1.2016,29070065.46
20220701,14.92,0.4016,7.9683,0.8611,1.7094,1.2064,28953629.95
20220704,14.94,0.4303,7.979,0.8623,1.7117,1.2048,28992441.79
20220705,14.91,0.5747,7.963,0.8605,1.7082,1.2072,28934224.03
20220706,14.53,0.5376,7.76,0.8386,1.6647,1.2388,28196799.14
20220707,14.42,0.3763,7.7013,0.8323,1.6521,1.2483,27983334.04
20220708,14.54,0.3296,7.7654,0.8392,1.6658,1.238,28216205.06
20220711,14.46,0.3152,7.7226,0.8346,1.6567,1.2448,28060957.71
20220712,14.42,0.3828,7.7013,0.8323,1.6521,1.2483,27983334.04
20220713,13.97,1.1213,7.4609,0.8063,1.6005,1.2885,27110067.72
20220714,13.37,1.3564,7.1405,0.7717,1.5318,1.3463,25945712.63
20220715,13.24,0.8238,7.0711,0.7642,1.5169,1.3595,25693435.69
20220718,13.39,0.5944,7.1512,0.7728,1.5341,1.3443,25984524.47
20220719,13.42,0.3894,7.1672,0.7745,1.5375,1.3413,26042742.22
20220720,13.39,0.413,7.1512,0.7728,1.5341,1.3443,25984524.47
20220721,13.01,1.0154,6.9482,0.7509,1.4905,1.3836,25247099.58
20220722,12.81,0.7093,6.8414,0.6511,1.4676,1.4052,24858981.21
20220725,12.82,0.3937,6.8468,0.6516,1.4688,1.4041,24878387.13
20220726,12.91,0.5277,6.8948,0.6562,1.4791,1.3943,25053040.39
20220727,12.79,0.4761,6.8307,0.748,1.4653,1.4073,24820169.38
20220728,12.88,0.3867,6.8788,0.7533,1.4756,1.3975,24994822.64
20220729,12.68,0.4285,6.772,0.7416,1.4527,1.4196,24606704.28
20220801,12.42,0.5286,6.6331,0.7264,1.4229,1.4493,24102150.4
20220802,12.26,0.7075,6.5477,0.717,1.4046,1.4682,23791655.71
20220803,12.03,0.3845,6.4248,0.7036,1.3783,1.4963,23345319.59
20220804,12.16,0.3106,6.4943,0.7112,1.3932,1.4803,23597596.53
20220805,12.31,0.3944,6.5744,0.72,1.4103,1.4622,23888685.3
20220808,12.2,0.2845,6.5156,0.7135,1.3977,1.4754,23675220.2
20220809,12.12,0.2878,6.4729,0.7088,1.3886,1.4851,23519972.86
20220810,12.06,0.352,6.4409,0.7053,1.3817,1.4925,23403537.35
20220811,12.35,0.7211,6.5957,0.7223,1.4149,1.4575,23966308.97
20220812,12.38,0.4228,6.6118,0.7241,1.4184,1.454,24024526.73
20220815,12.11,0.604,6.4676,0.7083,1.3874,1.4864,23500566.94
20220816,12.13,0.3253,6.4783,0.7094,1.3897,1.4839,23539378.77
20220817,12.4,0.6949,6.6225,0.7252,1.4206,1.4516,24063338.57
20220818,12.25,0.6543,6.5423,0.6948,1.4035,1.4694,23772249.79
20220819,12.57,1.0855,6.7132,0.7129,1.4401,1.432,24393239.17
20220822,12.5,0.5865,6.6759,0.709,1.4321,1.44,24257397.75
20220823,12.34,0.4748,6.5904,0.6999,1.4138,1.4587,23946903.06
20220824,12.4,0.6675,6.6225,0.7033,1.4206,1.4516,24063338.57
20220825,12.62,0.5483,6.7399,0.7158,1.4459,1.4263,24490268.77
20220826,12.61,0.478,6.7346,0.7152,1.4447,1.4274,24470862.85
20220829,12.42,0.4764,6.6331,0.7044,1.4229,1.4493,24102150.4
20220830,12.48,0.4121,6.6652,0.7078,1.4298,1.4423,24218585.91
20220831,12.75,0.8518,6.8094,0.7231,1.4607,1.4118,24742545.7
20220901,12.61,0.4442,6.7346,0.7152,1.4447,1.4274,24470862.85
20220902,12.51,0.4052,6.6812,0.7095,1.4332,1.4388,24276803.67
20220905,12.57,0.3257,6.7132,0.7129,1.4401,1.432,24393239.17
20220906,12.5,0.3768,6.6759,0.709,1.4321,1.44,24257397.75
20220907,12.33,0.5049,6.5851,0.6993,1.4126,1.4599,23927497.14
20220908,12.36,0.3201,6.6011,0.701,1.4161,1.4563,23985714.89
20220909,12.72,1.0055,6.7934,0.7214,1.4573,1.4151,24684327.95
20220913,12.95,0.8877,6.9162,0.7345,1.4837,1.39,25130664.07
20220914,12.73,0.4422,6.7987,0.722,1.4585,1.414,24703733.87
20220915,13,0.9487,6.9429,0.7373,1.4894,1.3846,25227693.66
20220916,12.56,0.6995,6.7079,0.7124,1.439,1.4331,24373833.26
20220919,12.57,0.3257,6.7132,0.7129,1.4401,1.432,24393239.17
20220920,12.34,0.4586,6.5904,0.6999,1.4138,1.4587,23946903.06
20220921,12.43,0.3526,6.6385,0.705,1.4241,1.4481,24121556.32
20220922,12.29,0.302,6.5637,0.6971,1.408,1.4646,23849873.47
20220923,12.29,0.3022,6.5637,0.6971,1.408,1.4646,23849873.47
20220926,12,0.4657,6.4088,0.6806,1.3748,1.5,23287101.84
20220927,12.15,0.4069,6.4889,0.6891,1.392,1.4815,23578190.61
20220928,12.11,0.4024,6.4676,0.6868,1.3874,1.4864,23500566.94
20220929,11.86,0.4729,6.3341,0.6727,1.3588,1.5177,23015418.98
20220930,11.84,0.2768,6.3234,0.6715,1.3565,1.5203,22976607.15
20221010,11.47,0.4978,6.1258,0.6505,1.3141,1.5693,22258588.17
20221011,11.48,0.214,6.1311,0.6511,1.3152,1.5679,22277994.09
20221012,11.6,0.2884,6.1952,0.6579,1.329,1.5517,22510865.11
20221013,11.34,0.4394,6.0563,0.6432,1.2992,1.5873,22006311.24
20221014,11.53,0.5648,6.1578,0.6539,1.321,1.5611,22375023.68
20221017,11.48,0.5281,6.1311,0.6511,1.3152,1.5679,22277994.09
20221018,11.48,0.4879,6.1311,0.6511,1.3152,1.5679,22277994.09
20221019,11.29,0.4761,6.0296,0.6403,1.2935,1.5943,21909281.65
20221020,11.2,0.4029,5.9816,0.6352,1.2832,1.6071,21734628.38
20221021,11.09,0.4048,5.9228,0.629,1.2706,1.6231,21521163.28
20221024,10.62,0.7129,5.6718,0.6023,1.2167,1.6949,20609085.13
20221025,10.65,0.6787,5.6878,0.5815,1.2202,1.6901,20667302.88
20221026,10.66,0.5894,5.6932,0.582,1.2213,1.6886,20686708.8
20221027,10.68,0.4934,5.7039,0.5831,1.2236,1.6854,20725520.64
20221028,10.42,0.5452,5.565,0.5689,1.1938,1.7274,20220966.76
20221031,10.34,0.5066,5.5223,0.5645,1.1846,1.7408,20065719.42
20221101,10.67,0.7118,5.6985,0.5825,1.2224,1.687,20706114.72
20221102,10.63,0.6715,5.6771,0.5804,1.2179,1.6933,20628491.04
20221103,10.44,0.5068,5.5757,0.57,1.1961,1.7241,20259778.6
20221104,10.82,0.9153,5.7786,0.5907,1.2396,1.6636,20997203.49
20221107,10.88,0.5092,5.8107,0.594,1.2465,1.6544,21113639
20221108,10.85,0.3005,5.7946,0.5924,1.2431,1.659,21055421.24
20221109,10.89,0.4288,5.816,0.5946,1.2476,1.6529,21133044.92
20221110,10.87,0.2845,5.8053,0.5935,1.2454,1.6559,21094233.08
20221111,11.43,1.3115,6.1044,0.624,1.3095,1.5748,22180964.5
20221114,11.95,1.9953,6.3821,0.6524,1.3691,1.5063,23190072.25
20221115,12.01,0.8111,6.4142,0.6557,1.376,1.4988,23306507.76
20221116,11.82,0.6589,6.3127,0.6453,1.3542,1.5228,22937795.31
20221117,11.69,0.5622,6.2433,0.6382,1.3393,1.5398,22685518.37
20221118,11.59,0.4473,6.1899,0.6328,1.3278,1.5531,22491459.19
20221121,11.46,0.5399,6.1204,0.6257,1.313,1.5707,22239182.25
20221122,11.82,0.7685,6.3127,0.6453,1.3542,1.5228,22937795.31
20221123,11.82,0.6429,6.3127,0.6453,1.3542,1.5228,22937795.31
20221124,11.77,0.4106,6.286,0.6426,1.3485,1.5293,22840765.72
20221125,12.17,0.9073,6.4996,0.6644,1.3943,1.479,23617002.45
20221128,11.81,0.6862,6.3074,0.6448,1.3531,1.5241,22918389.39
20221129,12.99,2.4474,6.9376,0.7092,1.4882,1.3857,25208287.74
20221130,13.03,1.654,6.9589,0.7114,1.4928,1.3814,25285911.41
20221201,13.1,1.032,6.9963,0.7152,1.5008,1.374,25421752.84
